annee,dept,libelle_classe_age,patho_niv1,Npop,Ntop,prev_calculee
2015,11,de 10 à 14 ans,Maladies neurologiques,118020,620.0,0.53
2015,11,de 10 à 14 ans,Maladies psychiatriques,196700,1470.0,0.75
2015,11,de 10 à 14 ans,Maladies respiratoires chroniques (hors mucoviscidose),39340,1450.0,3.69
2015,11,de 10 à 14 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",39340,400.0,1.02
2015,11,de 10 à 14 ans,Traitements du risque vasculaire (hors pathologies),59520,60.0,0.1
2015,11,de 10 à 14 ans,Traitements psychotropes (hors pathologies),118530,230.0,0.19
2015,11,de 15 à 19 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,38800,580.0,1.49
2015,11,de 15 à 19 ans,Cancers,135800,220.0,0.16
2015,11,de 15 à 19 ans,Diabète,38800,140.0,0.36
2015,11,de 15 à 19 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",38800,3740.0,9.64
2015,11,de 15 à 19 ans,Maladies cardioneurovasculaires,145550,310.0,0.21
2015,11,de 15 à 19 ans,Maladies du foie ou du pancréas (hors mucoviscidose),29150,30.0,0.1
2015,11,de 15 à 19 ans,Maladies inflammatoires ou rares ou infection VIH,194100,380.0,0.2
2015,11,de 15 à 19 ans,Maladies neurologiques,126150,670.0,0.53
2015,11,de 15 à 19 ans,Maladies psychiatriques,261950,1900.0,0.73
2015,11,de 15 à 19 ans,Maladies respiratoires chroniques (hors mucoviscidose),38800,1050.0,2.71
2015,11,de 15 à 19 ans,Maternité (avec ou sans pathologies),19300,200.0,1.04
2015,11,de 15 à 19 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",38800,520.0,1.34
2015,11,de 15 à 19 ans,Traitements du risque vasculaire (hors pathologies),77600,190.0,0.24
2015,11,de 15 à 19 ans,Traitements psychotropes (hors pathologies),155200,740.0,0.48
2015,11,de 20 à 24 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,33200,340.0,1.02
2015,11,de 20 à 24 ans,Cancers,116040,290.0,0.25
2015,11,de 20 à 24 ans,Diabète,33200,100.0,0.3
2015,11,de 20 à 24 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",33200,3040.0,9.16
2015,11,de 20 à 24 ans,Maladies cardioneurovasculaires,149560,460.0,0.31
2015,11,de 20 à 24 ans,Maladies du foie ou du pancréas (hors mucoviscidose),24980,70.0,0.28
2015,11,de 20 à 24 ans,Maladies inflammatoires ou rares ou infection VIH,174220,560.0,0.32
2015,11,de 20 à 24 ans,Maladies neurologiques,107820,580.0,0.54
2015,11,de 20 à 24 ans,Maladies psychiatriques,232400,1950.0,0.84
2015,11,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),33200,630.0,1.9
2015,11,de 20 à 24 ans,Maternité (avec ou sans pathologies),16760,1540.0,9.19
2015,11,de 20 à 24 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",33200,400.0,1.2
2015,11,de 20 à 24 ans,Traitements du risque vasculaire (hors pathologies),83000,310.0,0.37
2015,11,de 20 à 24 ans,Traitements psychotropes (hors pathologies),166000,1290.0,0.78
2015,11,de 25 à 29 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,34900,360.0,1.03
2015,11,de 25 à 29 ans,Cancers,139600,570.0,0.41
2015,11,de 25 à 29 ans,Diabète,34900,180.0,0.52
2015,11,de 25 à 29 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",34900,3500.0,10.03
2015,11,de 25 à 29 ans,Maladies cardioneurovasculaires,148640,360.0,0.24
2015,11,de 25 à 29 ans,Maladies du foie ou du pancréas (hors mucoviscidose),34900,120.0,0.34
2015,11,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,288240,1020.0,0.35
2015,11,de 25 à 29 ans,Maladies neurologiques,130560,620.0,0.47
2015,11,de 25 à 29 ans,Maladies psychiatriques,235260,2390.0,1.02
2015,11,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),34900,820.0,2.35
2015,11,de 25 à 29 ans,Maternité (avec ou sans pathologies),18080,3600.0,19.91
2015,11,de 25 à 29 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",34900,580.0,1.66
2015,11,de 25 à 29 ans,Traitements du risque vasculaire (hors pathologies),104700,530.0,0.51
2015,11,de 25 à 29 ans,Traitements psychotropes (hors pathologies),174500,2340.0,1.34
2015,11,de 30 à 34 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,36420,380.0,1.04
2015,11,de 30 à 34 ans,Cancers,165160,930.0,0.56
2015,11,de 30 à 34 ans,Diabète,36420,280.0,0.77
2015,11,de 30 à 34 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",36420,3580.0,9.83
2015,11,de 30 à 34 ans,Insuffisance rénale chronique terminale,18210,10.0,0.05
2015,11,de 30 à 34 ans,Maladies cardioneurovasculaires,215980,500.0,0.23
2015,11,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),36420,180.0,0.49
2015,11,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,282890,1300.0,0.46
2015,11,de 30 à 34 ans,Maladies neurologiques,182100,780.0,0.43
2015,11,de 30 à 34 ans,Maladies psychiatriques,245200,2800.0,1.14
2015,11,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),36420,1020.0,2.8
2015,11,de 30 à 34 ans,Maternité (avec ou sans pathologies),19480,3640.0,18.69
2015,11,de 30 à 34 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",36420,740.0,2.03
2015,11,de 30 à 34 ans,Traitements du risque vasculaire (hors pathologies),109260,920.0,0.84
2015,11,de 30 à 34 ans,Traitements psychotropes (hors pathologies),182100,3920.0,2.15
2015,11,de 35 à 39 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,38940,500.0,1.28
2015,11,de 35 à 39 ans,Cancers,236850,1490.0,0.63
2015,11,de 35 à 39 ans,Diabète,38940,430.0,1.1
2015,11,de 35 à 39 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",38940,4280.0,10.99
2015,11,de 35 à 39 ans,Insuffisance rénale chronique terminale,28670,30.0,0.1
2015,11,de 35 à 39 ans,Maladies cardioneurovasculaires,359660,1110.0,0.31
2015,11,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),38940,240.0,0.62
2015,11,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,342330,1670.0,0.49
2015,11,de 35 à 39 ans,Maladies neurologiques,214170,1040.0,0.49
2015,11,de 35 à 39 ans,Maladies psychiatriques,253110,3440.0,1.36
2015,11,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),38940,1160.0,2.98
2015,11,de 35 à 39 ans,Maternité (avec ou sans pathologies),20540,2160.0,10.52
2015,11,de 35 à 39 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",38940,840.0,2.16
2015,11,de 35 à 39 ans,Traitements du risque vasculaire (hors pathologies),116820,2290.0,1.96
2015,11,de 35 à 39 ans,Traitements psychotropes (hors pathologies),194700,5500.0,2.82
2015,11,de 40 à 44 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,44680,640.0,1.43
2015,11,de 40 à 44 ans,Cancers,271140,2220.0,0.82
2015,11,de 40 à 44 ans,Diabète,44680,780.0,1.75
2015,11,de 40 à 44 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",44680,5380.0,12.04
2015,11,de 40 à 44 ans,Insuffisance rénale chronique terminale,33000,20.0,0.06
2015,11,de 40 à 44 ans,Maladies cardioneurovasculaires,501120,2260.0,0.45
2015,11,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),44680,440.0,0.98
2015,11,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,413800,2530.0,0.61
2015,11,de 40 à 44 ans,Maladies neurologiques,245740,1270.0,0.52
2015,11,de 40 à 44 ans,Maladies psychiatriques,301080,5350.0,1.78
2015,11,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),44680,1540.0,3.45
2015,11,de 40 à 44 ans,Maternité (avec ou sans pathologies),23360,660.0,2.83
2015,11,de 40 à 44 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",44680,1070.0,2.39
2015,11,de 40 à 44 ans,Traitements du risque vasculaire (hors pathologies),134040,5050.0,3.77
2015,11,de 40 à 44 ans,Traitements psychotropes (hors pathologies),223400,8540.0,3.82
2015,11,de 45 à 49 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,46900,810.0,1.73
2015,11,de 45 à 49 ans,Cancers,448460,3950.0,0.88
2015,11,de 45 à 49 ans,Diabète,46900,1450.0,3.09
2015,11,de 45 à 49 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",46900,5960.0,12.71
2015,11,de 45 à 49 ans,Insuffisance rénale chronique terminale,116280,140.0,0.12
2015,11,de 45 à 49 ans,Maladies cardioneurovasculaires,597490,4430.0,0.74
2015,11,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),46900,640.0,1.36
2015,11,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,422100,3070.0,0.73
2015,11,de 45 à 49 ans,Maladies neurologiques,281400,1270.0,0.45
2015,11,de 45 à 49 ans,Maladies psychiatriques,304850,6270.0,2.06
2015,11,de 45 à 49 ans,Maladies respiratoires chroniques (hors mucoviscidose),46900,1840.0,3.92
2015,11,de 45 à 49 ans,Maternité (avec ou sans pathologies),24420,140.0,0.57
2015,11,de 45 à 49 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",46900,1030.0,2.2
2015,11,de 45 à 49 ans,Traitements du risque vasculaire (hors pathologies),140700,9120.0,6.48
2015,11,de 45 à 49 ans,Traitements psychotropes (hors pathologies),234500,11210.0,4.78
2015,11,de 5 à 9 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,39420,450.0,1.14
2015,11,de 5 à 9 ans,Cancers,128210,170.0,0.13
2015,11,de 5 à 9 ans,Diabète,29470,30.0,0.1
2015,11,de 5 à 9 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",39420,2360.0,5.99
2015,11,de 5 à 9 ans,Maladies cardioneurovasculaires,78840,180.0,0.23
2015,11,de 5 à 9 ans,Maladies du foie ou du pancréas (hors mucoviscidose),19710,10.0,0.05
2015,11,de 5 à 9 ans,Maladies inflammatoires ou rares ou infection VIH,167440,390.0,0.23
2015,11,de 5 à 9 ans,Maladies neurologiques,108500,660.0,0.61
2015,11,de 5 à 9 ans,Maladies psychiatriques,147920,1080.0,0.73
2015,11,de 5 à 9 ans,Maladies respiratoires chroniques (hors mucoviscidose),39420,2180.0,5.53
2015,11,de 5 à 9 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",39420,810.0,2.05
2015,11,de 5 à 9 ans,Traitements psychotropes (hors pathologies),49370,50.0,0.1
2015,11,de 50 à 54 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,47680,1040.0,2.18
2015,11,de 50 à 54 ans,Cancers,549060,6420.0,1.17
2015,11,de 50 à 54 ans,Diabète,47680,2380.0,4.99
2015,11,de 50 à 54 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",47680,6950.0,14.58
2015,11,de 50 à 54 ans,Insuffisance rénale chronique terminale,119200,160.0,0.13
2015,11,de 50 à 54 ans,Maladies cardioneurovasculaires,607550,7220.0,1.19
2015,11,de 50 à 54 ans,Maladies du foie ou du pancréas (hors mucoviscidose),47680,810.0,1.7
2015,11,de 50 à 54 ans,Maladies inflammatoires ou rares ou infection VIH,441410,3430.0,0.78
2015,11,de 50 à 54 ans,Maladies neurologiques,345310,1700.0,0.49
2015,11,de 50 à 54 ans,Maladies psychiatriques,321470,6470.0,2.01
2015,11,de 50 à 54 ans,Maladies respiratoires chroniques (hors mucoviscidose),47680,2140.0,4.49
2015,11,de 50 à 54 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",47680,1060.0,2.22
2015,11,de 50 à 54 ans,Traitements du risque vasculaire (hors pathologies),143040,15580.0,10.89
2015,11,de 50 à 54 ans,Traitements psychotropes (hors pathologies),238400,13090.0,5.49
2015,11,de 55 à 59 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,45960,1330.0,2.89
2015,11,de 55 à 59 ans,Cancers,585440,8830.0,1.51
2015,11,de 55 à 59 ans,Diabète,45960,3730.0,8.12
2015,11,de 55 à 59 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",45960,7680.0,16.71
2015,11,de 55 à 59 ans,Insuffisance rénale chronique terminale,113800,150.0,0.13
2015,11,de 55 à 59 ans,Maladies cardioneurovasculaires,654380,11630.0,1.78
2015,11,de 55 à 59 ans,Maladies du foie ou du pancréas (hors mucoviscidose),45960,860.0,1.87
2015,11,de 55 à 59 ans,Maladies inflammatoires ou rares ou infection VIH,436620,3570.0,0.82
2015,11,de 55 à 59 ans,Maladies neurologiques,356740,1950.0,0.55
2015,11,de 55 à 59 ans,Maladies psychiatriques,275760,6390.0,2.32
2015,11,de 55 à 59 ans,Maladies respiratoires chroniques (hors mucoviscidose),45960,2500.0,5.44
2015,11,de 55 à 59 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",45960,930.0,2.02
2015,11,de 55 à 59 ans,Traitements du risque vasculaire (hors pathologies),137880,21100.0,15.3
2015,11,de 55 à 59 ans,Traitements psychotropes (hors pathologies),229800,14530.0,6.32
2015,11,de 60 à 64 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,48700,1930.0,3.96
2015,11,de 60 à 64 ans,Cancers,633100,13030.0,2.06
2015,11,de 60 à 64 ans,Diabète,48700,5680.0,11.66
2015,11,de 60 à 64 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",48700,9000.0,18.48
2015,11,de 60 à 64 ans,Insuffisance rénale chronique terminale,133490,250.0,0.19
2015,11,de 60 à 64 ans,Maladies cardioneurovasculaires,705280,17960.0,2.55
2015,11,de 60 à 64 ans,Maladies du foie ou du pancréas (hors mucoviscidose),48700,910.0,1.87
2015,11,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,462650,4210.0,0.91
2015,11,de 60 à 64 ans,Maladies neurologiques,377860,2300.0,0.61
2015,11,de 60 à 64 ans,Maladies psychiatriques,292200,6150.0,2.1
2015,11,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),48700,3140.0,6.45
2015,11,de 60 à 64 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",48700,860.0,1.77
2015,11,de 60 à 64 ans,Traitements du risque vasculaire (hors pathologies),146100,30500.0,20.88
2015,11,de 60 à 64 ans,Traitements psychotropes (hors pathologies),243500,16890.0,6.94
2015,11,de 65 à 69 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,51340,2300.0,4.48
2015,11,de 65 à 69 ans,Cancers,667420,18640.0,2.79
2015,11,de 65 à 69 ans,Diabète,51340,7740.0,15.08
2015,11,de 65 à 69 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",51340,10820.0,21.08
2015,11,de 65 à 69 ans,Insuffisance rénale chronique terminale,154020,280.0,0.18
2015,11,de 65 à 69 ans,Maladies cardioneurovasculaires,770100,24720.0,3.21
2015,11,de 65 à 69 ans,Maladies du foie ou du pancréas (hors mucoviscidose),51340,880.0,1.71
2015,11,de 65 à 69 ans,Maladies inflammatoires ou rares ou infection VIH,487730,3980.0,0.82
2015,11,de 65 à 69 ans,Maladies neurologiques,385050,2730.0,0.71
2015,11,de 65 à 69 ans,Maladies psychiatriques,308040,5280.0,1.71
2015,11,de 65 à 69 ans,Maladies respiratoires chroniques (hors mucoviscidose),51340,3800.0,7.4
2015,11,de 65 à 69 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",51340,640.0,1.25
2015,11,de 65 à 69 ans,Traitements du risque vasculaire (hors pathologies),154020,39620.0,25.72
2015,11,de 65 à 69 ans,Traitements psychotropes (hors pathologies),256700,19730.0,7.69
2015,11,de 70 à 74 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,35320,2200.0,6.23
2015,11,de 70 à 74 ans,Cancers,459160,16530.0,3.6
2015,11,de 70 à 74 ans,Diabète,35320,6690.0,18.94
2015,11,de 70 à 74 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",35320,8840.0,25.03
2015,11,de 70 à 74 ans,Insuffisance rénale chronique terminale,88300,210.0,0.24
2015,11,de 70 à 74 ans,Maladies cardioneurovasculaires,521440,23580.0,4.52
2015,11,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),35320,620.0,1.76
2015,11,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,326240,3010.0,0.92
2015,11,de 70 à 74 ans,Maladies neurologiques,256540,2810.0,1.1
2015,11,de 70 à 74 ans,Maladies psychiatriques,211920,3450.0,1.63
2015,11,de 70 à 74 ans,Maladies respiratoires chroniques (hors mucoviscidose),35320,3050.0,8.64
2015,11,de 70 à 74 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",35320,340.0,0.96
2015,11,de 70 à 74 ans,Traitements du risque vasculaire (hors pathologies),105960,30840.0,29.11
2015,11,de 70 à 74 ans,Traitements psychotropes (hors pathologies),176600,16250.0,9.2
2015,11,de 75 à 79 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,28100,2140.0,7.62
2015,11,de 75 à 79 ans,Cancers,365300,15580.0,4.26
2015,11,de 75 à 79 ans,Diabète,28100,5740.0,20.43
2015,11,de 75 à 79 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",28100,7710.0,27.44
2015,11,de 75 à 79 ans,Insuffisance rénale chronique terminale,56200,220.0,0.39
2015,11,de 75 à 79 ans,Maladies cardioneurovasculaires,421500,25450.0,6.04
2015,11,de 75 à 79 ans,Maladies du foie ou du pancréas (hors mucoviscidose),28100,480.0,1.71
2015,11,de 75 à 79 ans,Maladies inflammatoires ou rares ou infection VIH,224800,2850.0,1.27
2015,11,de 75 à 79 ans,Maladies neurologiques,204380,4320.0,2.11
2015,11,de 75 à 79 ans,Maladies psychiatriques,162230,3150.0,1.94
2015,11,de 75 à 79 ans,Maladies respiratoires chroniques (hors mucoviscidose),28100,2730.0,9.72
2015,11,de 75 à 79 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",28100,290.0,1.03
2015,11,de 75 à 79 ans,Traitements du risque vasculaire (hors pathologies),84300,26290.0,31.19
2015,11,de 75 à 79 ans,Traitements psychotropes (hors pathologies),140500,16000.0,11.39
2015,11,de 80 à 84 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,26530,2490.0,9.39
2015,11,de 80 à 84 ans,Cancers,337130,15590.0,4.62
2015,11,de 80 à 84 ans,Diabète,26530,5720.0,21.56
2015,11,de 80 à 84 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",26530,7520.0,28.35
2015,11,de 80 à 84 ans,Insuffisance rénale chronique terminale,53060,200.0,0.38
2015,11,de 80 à 84 ans,Maladies cardioneurovasculaires,392420,31280.0,7.97
2015,11,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),26530,440.0,1.66
2015,11,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,212240,2590.0,1.22
2015,11,de 80 à 84 ans,Maladies neurologiques,172450,7140.0,4.14
